SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ALVORNINHA (17C/06G),,ALVORNINHA (17C/06G),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
25/09/2006 09:00,10.3,(vau),2.3,,
26/09/2006 09:00,1.1,(vau),1.7,,
27/09/2006 09:00,0,(vau),1.8,,
28/09/2006 09:00,0.5,(vau),1.2,,
29/09/2006 09:00,3.3,(vau),1.3,,
30/09/2006 09:00,3.1,(vau),1.5,,
01/10/2006 09:00,0.2,(vau),1.6,,
02/10/2006 09:00,0.2,(vau),1.1,,
03/10/2006 09:00,15.1,(vau),2.4,,
04/10/2006 09:00,2.8,(vau),1.4,,
05/10/2006 09:00,2.3,(vau),1.6,,
06/10/2006 09:00,0.2,(vau),2.1,,
07/10/2006 09:00,0,(vau),1.1,,
08/10/2006 09:00,0.2,(vau),0.9,,
09/10/2006 09:00,0.1,(vau),0.6,,
10/10/2006 09:00,0.2,(vau),0.9,,
11/10/2006 09:00,3.6,(vau),2.3,,
12/10/2006 09:00,0,(vau),2.4,,
13/10/2006 09:00,0,(vau),1.6,,
14/10/2006 09:00,0,(vau),1.1,,
15/10/2006 09:00,0.1,(vau),1.6,,
16/10/2006 09:00,16.4,(vau),3.4,,
17/10/2006 09:00,11.5,(vau),2.6,,
18/10/2006 09:00,29.5,(vau),4.2,,
19/10/2006 09:00,11.6,(vau),2,,
20/10/2006 09:00,15.6,(vau),2.5,,
21/10/2006 09:00,2.3,(vau),1.7,,
22/10/2006 09:00,10.3,(vau),3.1,,
23/10/2006 09:00,41.7,(vau),3.5,,
24/10/2006 09:00,5.2,(vau),2.2,,
25/10/2006 09:00,42.2,(vau),3.7,,
26/10/2006 09:00,12.9,(vau),3.3,,
27/10/2006 09:00,36,(vau),1.7,,
28/10/2006 09:00,0,(vau),1.3,,
29/10/2006 09:00,0,(vau),1,,
30/10/2006 09:00,0,(vau),1.5,,
31/10/2006 09:00,0.7,(vau),0.5,,
01/11/2006 09:00,0.1,(vau),0.8,,
02/11/2006 09:00,0,(vau),1.2,,
03/11/2006 09:00,2.1,(vau),1.9,,
04/11/2006 09:00,37.3,(vau),1.5,,
05/11/2006 09:00,26.4,(vau),1.6,,
06/11/2006 09:00,2.2,(vau),2.1,,
07/11/2006 09:00,0.1,(vau),1.7,,
08/11/2006 09:00,0.3,(vau),0.9,,
09/11/2006 09:00,0.6,(vau),1.1,,
10/11/2006 09:00,0,(vau),1,,
11/11/2006 09:00,0,(vau),0.8,,
12/11/2006 09:00,0.3,(vau),0.4,,
13/11/2006 09:00,0.5,(vau),0.6,,
14/11/2006 09:00,0.4,(vau),0.4,,
15/11/2006 09:00,0.1,(vau),2,,
16/11/2006 09:00,41.6,(vau),2.7,,
17/11/2006 09:00,2,(vau),1,,
18/11/2006 09:00,14.2,(vau),2.2,,
19/11/2006 09:00,0.1,(vau),1.6,,
20/11/2006 09:00,0.4,(vau),0.5,,
21/11/2006 09:00,0.7,(vau),0.8,,
22/11/2006 09:00,2.2,(vau),2.3,,
23/11/2006 09:00,2.7,(vau),1.4,,
24/11/2006 09:00,65.1,(vau),3.4,,
25/11/2006 09:00,32.3,(vau),3.9,,
26/11/2006 09:00,3,(vau),1.2,,
27/11/2006 09:00,2.7,(vau),2.4,,
28/11/2006 09:00,26.2,(vau),1.6,,
29/11/2006 09:00,0.2,(vau),1.1,,
30/11/2006 09:00,0,(vau),1.1,,
01/12/2006 09:00,0,(vau),2.4,,
02/12/2006 09:00,9.5,(vau),1.5,,
03/12/2006 09:00,5.5,(vau),1,,
04/12/2006 09:00,5.4,(vau),1.5,,
05/12/2006 09:00,0.9,(vau),1.9,,
06/12/2006 09:00,18.9,(vau),2.6,,
07/12/2006 09:00,1.2,(vau),1.2,,
08/12/2006 09:00,18.7,(vau),4.1,,
09/12/2006 09:00,7,(vau),3,,
10/12/2006 09:00,2.8,(vau),2.1,,
11/12/2006 09:00,0.1,(vau),0.9,,
12/12/2006 09:00,0,(vau),0.6,,
13/12/2006 09:00,0.3,(vau),0.6,,
14/12/2006 09:00,0.1,(vau),0.3,,
15/12/2006 09:00,0,(vau),1,,
16/12/2006 09:00,0,(vau),1.1,,
17/12/2006 09:00,0,(vau),0.4,,
18/12/2006 09:00,0.2,(vau),0.3,,
19/12/2006 09:00,0.3,(vau),1.5,,
20/12/2006 09:00,0.1,(vau),1,,
21/12/2006 09:00,0,(vau),0.7,,
22/12/2006 09:00,0,(vau),0.9,,
23/12/2006 09:00,0.2,(vau),0.4,,
24/12/2006 09:00,0,(vau),0.7,,
25/12/2006 09:00,0,(vau),0.5,,
26/12/2006 09:00,0,(vau),1.5,,
27/12/2006 09:00,0,(vau),1.8,,
28/12/2006 09:00,0,(vau),2.4,,
29/12/2006 09:00,0,(vau),3.1,,
30/12/2006 09:00,0.7,(vau),2.2,,
31/12/2006 09:00,0.2,(vau),1.7,,
01/01/2007 09:00,0.1,(vau),1,,
02/01/2007 09:00,1.1,(vau),1.2,,
03/01/2007 09:00,0.2,(vau),1,,
04/01/2007 09:00,0.3,(vau),0.6,,
05/01/2007 09:00,0.3,(vau),0.8,,
06/01/2007 09:00,0.6,(vau),0.8,,
07/01/2007 09:00,2,(vau),0.5,,
08/01/2007 09:00,0,(vau),0.6,,
09/01/2007 09:00,0.3,(vau),1,,
10/01/2007 09:00,0,(vau),2.6,,
11/01/2007 09:00,0.2,(vau),1.4,,
12/01/2007 09:00,0.3,(vau),0.8,,
13/01/2007 09:00,0.1,(vau),0.5,,
14/01/2007 09:00,0.3,(vau),1.4,,
15/01/2007 09:00,0.1,(vau),0.6,,
16/01/2007 09:00,0.2,(vau),0.5,,
17/01/2007 09:00,3.1,(vau),1.5,,
18/01/2007 09:00,0,(vau),1.6,,
19/01/2007 09:00,0.3,(vau),0.5,,
20/01/2007 09:00,0.3,(vau),0.7,,
21/01/2007 09:00,0.4,(vau),1.8,,
22/01/2007 09:00,6.2,(vau),2.2,,
23/01/2007 09:00,3.4,(vau),2.2,,
24/01/2007 09:00,3,(vau),0.6,,
25/01/2007 09:00,6.4,(vau),1.6,,
26/01/2007 09:00,0.1,(vau),2.4,,
27/01/2007 09:00,0,(vau),2,,
28/01/2007 09:00,0,(vau),1,,
29/01/2007 09:00,5.5,(vau),1.5,,
30/01/2007 09:00,2,(vau),1.2,,
31/01/2007 09:00,0.4,(vau),0.5,,
01/02/2007 09:00,0.2,(vau),0.6,,
02/02/2007 09:00,0,(vau),0.6,,
03/02/2007 09:00,0,(vau),0.9,,
04/02/2007 09:00,0.1,(vau),0.7,,
05/02/2007 09:00,0.3,(vau),0.3,,
06/02/2007 09:00,0.3,(vau),0.4,,
07/02/2007 09:00,0.2,(vau),0.8,,
08/02/2007 09:00,35.4,(vau),2.2,,
09/02/2007 09:00,2.4,(vau),2.7,,
10/02/2007 09:00,2.3,(vau),2.7,,
11/02/2007 09:00,5.4,(vau),2,,
12/02/2007 09:00,13.2,(vau),3.8,,
13/02/2007 09:00,1.2,(vau),1.3,,
14/02/2007 09:00,6.8,(vau),3.5,,
15/02/2007 09:00,0,(vau),2.1,,
16/02/2007 09:00,0,(vau),3.5,,
17/02/2007 09:00,21.7,(vau),1.3,,
18/02/2007 09:00,0,(vau),2.1,,
19/02/2007 09:00,0.6,(vau),1.8,,
20/02/2007 09:00,12.3,(vau),2.3,,
21/02/2007 09:00,2.3,(vau),2.1,,
22/02/2007 09:00,4.7,(vau),2.1,,
23/02/2007 09:00,0.1,(vau),2.2,,
24/02/2007 09:00,0.2,(vau),1.6,,
25/02/2007 09:00,2.2,(vau),1.5,,
26/02/2007 09:00,0.6,(vau),1.6,,
27/02/2007 09:00,0.2,(vau),2.3,,
28/02/2007 09:00,1.3,(vau),1.2,,
01/03/2007 09:00,3,(vau),0.7,,
02/03/2007 09:00,0.2,(vau),1.1,,
03/03/2007 09:00,0,(vau),2,,
04/03/2007 09:00,0,(vau),1.7,,
05/03/2007 09:00,5.6,(vau),1.2,,
06/03/2007 09:00,0,(vau),1,,
07/03/2007 09:00,5.9,(vau),3.3,,
08/03/2007 09:00,0,(vau),4.4,,
09/03/2007 09:00,0.2,(vau),2.6,,
10/03/2007 09:00,0.1,(vau),2,,
11/03/2007 09:00,0,(vau),0.9,,
12/03/2007 09:00,0,(vau),0.7,,
13/03/2007 09:00,0,(vau),0.4,,
14/03/2007 09:00,0,(vau),1.1,,
15/03/2007 09:00,0,(vau),0.8,,
16/03/2007 09:00,0,(vau),1.3,,
17/03/2007 09:00,0,(vau),1.4,,
18/03/2007 09:00,0,(vau),0.9,,
19/03/2007 09:00,0.1,(vau),4.5,,
20/03/2007 09:00,1.1,(vau),5.2,,
21/03/2007 09:00,0,(vau),4.4,,
22/03/2007 09:00,0,(vau),4.1,,
23/03/2007 09:00,0,(vau),2.6,,
24/03/2007 09:00,0.1,(vau),3.2,,
25/03/2007 09:00,0.1,(vau),1.6,,
26/03/2007 09:00,0.3,(vau),0.8,,
27/03/2007 09:00,1.5,(vau),3.1,,
28/03/2007 09:00,7.1,(vau),2.3,,
29/03/2007 09:00,2.5,(vau),5.2,,
30/03/2007 09:00,0,(vau),4.2,,
31/03/2007 09:00,8.2,(vau),2.6,,
01/04/2007 09:00,0,(vau),4.5,,
02/04/2007 09:00,2.2,(vau),2.1,,
03/04/2007 09:00,13.3,(vau),2.1,,
04/04/2007 09:00,3.2,(vau),0.8,,
05/04/2007 09:00,0,(vau),3.5,,
06/04/2007 09:00,0,(vau),1.9,,
07/04/2007 09:00,0.1,(vau),1.8,,
08/04/2007 09:00,0.2,(vau),1.4,,
09/04/2007 09:00,8.7,(vau),0.4,,
10/04/2007 09:00,0,(vau),1.5,,
11/04/2007 09:00,4.4,(vau),0.8,,
12/04/2007 09:00,2.2,(vau),1.4,,
13/04/2007 09:00,0,(vau),2.2,,
14/04/2007 09:00,0,(vau),2.9,,
15/04/2007 09:00,0.1,(vau),1.9,,
16/04/2007 09:00,0.2,(vau),0.7,,
17/04/2007 09:00,0,(vau),1.1,,
18/04/2007 09:00,0,(vau),1.9,,
19/04/2007 09:00,0.1,(vau),0.8,,
20/04/2007 09:00,3.5,(vau),0.7,,
21/04/2007 09:00,1.9,(vau),0.5,,
22/04/2007 09:00,0.1,(vau),1.9,,
23/04/2007 09:00,0.4,(vau),1,,
24/04/2007 09:00,0.2,(vau),1,,
25/04/2007 09:00,4.8,(vau),0.8,,
26/04/2007 09:00,0,(vau),4.8,,
27/04/2007 09:00,0,(vau),4.7,,
28/04/2007 09:00,0.1,(vau),2.1,,
29/04/2007 09:00,0.1,(vau),2.2,,
30/04/2007 09:00,2,(vau),1.8,,
01/05/2007 09:00,5.5,(vau),2,,
02/05/2007 09:00,27.4,(vau),2,,
03/05/2007 09:00,3.5,(vau),1.2,,
04/05/2007 09:00,0,(vau),3.3,,
05/05/2007 09:00,0,(vau),4,,
06/05/2007 09:00,0.1,(vau),2.5,,
07/05/2007 09:00,0,(vau),3,,
08/05/2007 09:00,0.1,(vau),2.9,,
09/05/2007 09:00,0.1,(vau),1.1,,
10/05/2007 09:00,0,(vau),1.7,,
11/05/2007 09:00,0,(vau),1.3,,
12/05/2007 09:00,0.1,(vau),1.2,,
13/05/2007 09:00,0,(vau),2.5,,
14/05/2007 09:00,0.9,(vau),1.8,,
15/05/2007 09:00,0,(vau),3.5,,
16/05/2007 09:00,0,(vau),4,,
17/05/2007 09:00,0.3,(vau),1.7,,
18/05/2007 09:00,0.2,(vau),1.2,,
19/05/2007 09:00,0,(vau),3.5,,
20/05/2007 09:00,0,(vau),4.8,,
21/05/2007 09:00,1.4,(vau),5.3,,
22/05/2007 09:00,4.5,(vau),2.1,,
23/05/2007 09:00,0.6,(vau),0.8,,
24/05/2007 09:00,0.2,(vau),1.8,,
25/05/2007 09:00,0.6,(vau),1.4,,
26/05/2007 09:00,20.2,(vau),0.8,,
27/05/2007 09:00,0,(vau),3.1,,
28/05/2007 09:00,1,(vau),2.1,,
29/05/2007 09:00,0.1,(vau),2.8,,
30/05/2007 09:00,0,(vau),1.5,,
31/05/2007 09:00,0.3,(vau),1.3,,
01/06/2007 09:00,0.2,(vau),1.5,,
02/06/2007 09:00,0,(vau),2.7,,
03/06/2007 09:00,0,(vau),2.9,,
04/06/2007 09:00,0,(vau),3.4,,
05/06/2007 09:00,0.7,(vau),1.3,,
06/06/2007 09:00,0.4,(vau),1.2,,
07/06/2007 09:00,0,(vau),1.3,,
08/06/2007 09:00,0,(vau),0.9,,
09/06/2007 09:00,0,(vau),0.9,,
10/06/2007 09:00,0.8,(vau),2.1,,
11/06/2007 09:00,0.6,(vau),1.5,,
12/06/2007 09:00,0.3,(vau),0.9,,
13/06/2007 09:00,0.3,(vau),1.3,,
14/06/2007 09:00,9.1,(vau),3.3,,
15/06/2007 09:00,10.9,(vau),1.2,,
16/06/2007 09:00,5.2,(vau),1.5,,
17/06/2007 09:00,14,(vau),2.5,,
18/06/2007 09:00,0.6,(vau),2,,
19/06/2007 09:00,2.7,(vau),2.4,,
20/06/2007 09:00,0.5,(vau),0.9,,
21/06/2007 09:00,1.3,(vau),1.3,,
22/06/2007 09:00,0.1,(vau),2.3,,
23/06/2007 09:00,0,(vau),4.1,,
24/06/2007 09:00,0,(vau),3.7,,
25/06/2007 09:00,0,(vau),2.1,,
26/06/2007 09:00,0,(vau),4.1,,
27/06/2007 09:00,0,(vau),4.6,,
28/06/2007 09:00,0,(vau),4.4,,
29/06/2007 09:00,0,(vau),4.2,,
30/06/2007 09:00,0,(vau),3.7,,
01/07/2007 09:00,0.3,(vau),2.6,,
02/07/2007 09:00,0.1,(vau),2.1,,
03/07/2007 09:00,0,(vau),3.1,,
04/07/2007 09:00,0.6,(vau),3.4,,
05/07/2007 09:00,0,(vau),4.2,,
06/07/2007 09:00,0.2,(vau),2.3,,
07/07/2007 09:00,0,(vau),4,,
08/07/2007 09:00,0,(vau),5,,
09/07/2007 09:00,0,(vau),5.1,,
10/07/2007 09:00,0,(vau),4.8,,
11/07/2007 09:00,0,(vau),3.1,,
12/07/2007 09:00,0,(vau),2.8,,
13/07/2007 09:00,0,(vau),2.9,,
14/07/2007 09:00,0.2,(vau),2.4,,
15/07/2007 09:00,0,(vau),1.6,,
16/07/2007 09:00,5.9,(vau),1.2,,
17/07/2007 09:00,2,(vau),1.6,,
18/07/2007 09:00,0,(vau),3.8,,
19/07/2007 09:00,0.1,(vau),3.5,,
20/07/2007 09:00,0.1,(vau),3.1,,
21/07/2007 09:00,0,(vau),4.7,,
22/07/2007 09:00,0.3,(vau),3.6,,
23/07/2007 09:00,5.1,(vau),2.3,,
24/07/2007 09:00,0.6,(vau),2.6,,
25/07/2007 09:00,0,(vau),4.1,,
26/07/2007 09:00,0,(vau),4.2,,
27/07/2007 09:00,0.2,(vau),3.4,,
28/07/2007 09:00,0,(vau),4,,
29/07/2007 09:00,0.2,(vau),1.7,,
30/07/2007 09:00,0.3,(vau),1,,
31/07/2007 09:00,0.2,(vau),1.4,,
01/08/2007 09:00,0,(vau),1.5,,
02/08/2007 09:00,0,(vau),2.9,,
03/08/2007 09:00,0.1,(vau),2.2,,
04/08/2007 09:00,0,(vau),0.9,,
05/08/2007 09:00,0.3,(vau),1.1,,
06/08/2007 09:00,0.6,(vau),3.9,,
07/08/2007 09:00,0,(vau),5.9,,
08/08/2007 09:00,0,(vau),2.9,,
09/08/2007 09:00,0.1,(vau),1.4,,
10/08/2007 09:00,0.1,(vau),1.2,,
11/08/2007 09:00,0,(vau),1.7,,
12/08/2007 09:00,0.1,(vau),3.2,,
13/08/2007 09:00,0,(vau),4.2,,
14/08/2007 09:00,0.2,(vau),2.4,,
15/08/2007 09:00,2.6,(vau),1.6,,
16/08/2007 09:00,8.3,(vau),2.9,,
17/08/2007 09:00,0,(vau),4.3,,
18/08/2007 09:00,0,(vau),4.1,,
19/08/2007 09:00,0,(vau),5.3,,
20/08/2007 09:00,0,(vau),4.9,,
21/08/2007 09:00,0,(vau),4.7,,
22/08/2007 09:00,0,(vau),4.1,,
23/08/2007 09:00,0,(vau),1.9,,
24/08/2007 09:00,0,(vau),1.8,,
25/08/2007 09:00,0,(vau),2.6,,
26/08/2007 09:00,0,(vau),1.5,,
27/08/2007 09:00,0,(vau),1.6,,
28/08/2007 09:00,0.4,(vau),1.3,,
29/08/2007 09:00,0,(vau),1.4,,
30/08/2007 09:00,0,(vau),1.8,,
31/08/2007 09:00,0.1,(vau),1.4,,
01/09/2007 09:00,0,(vau),1.6,,
02/09/2007 09:00,0,(vau),1.1,,
03/09/2007 09:00,0,(vau),1.6,,
04/09/2007 09:00,0.2,(vau),1.1,,
05/09/2007 09:00,0,(vau),1.6,,
06/09/2007 09:00,0,(vau),1.4,,
07/09/2007 09:00,0,(vau),1.2,,
08/09/2007 09:00,0.1,(vau),1.2,,
09/09/2007 09:00,0,(vau),1.9,,
10/09/2007 09:00,0.2,(vau),1.7,,
11/09/2007 09:00,0.2,(vau),1.5,,
12/09/2007 09:00,1,(vau),1.1,,
13/09/2007 09:00,1.5,(vau),0.8,,
14/09/2007 09:00,0.1,(vau),2,,
15/09/2007 09:00,0.1,(vau),1.6,,
16/09/2007 09:00,0.9,(vau),0.8,,
17/09/2007 09:00,0.3,(vau),1,,
18/09/2007 09:00,0.2,(vau),1.4,,
19/09/2007 09:00,0.2,(vau),1.2,,
20/09/2007 09:00,0,(vau),1.5,,
21/09/2007 09:00,0.2,(vau),1.5,,
22/09/2007 09:00,0,(vau),3.5,,
23/09/2007 09:00,0,(vau),4.1,,
24/09/2007 09:00,0,(vau),2.7,,
25/09/2007 09:00,0,(vau),4,,
26/09/2007 09:00,0,(vau),3,,
27/09/2007 09:00,0,(vau),1.1,,
28/09/2007 09:00,0.1,(vau),1.1,,
29/09/2007 09:00,0,(vau),1.7,,
30/09/2007 09:00,15.6,(vau),3,,
01/10/2007 09:00,0.3,(vau),2.3,,
02/10/2007 09:00,0.3,(vau),2.3,,
03/10/2007 09:00,20.9,(vau),0.8,,
04/10/2007 09:00,0.8,(vau),0.7,,
05/10/2007 09:00,0.3,(vau),0.5,,
06/10/2007 09:00,0.5,(vau),0.6,,
07/10/2007 09:00,0.1,(vau),0.6,,
08/10/2007 09:00,0,(vau),1.4,,
09/10/2007 09:00,0.3,(vau),2,,
10/10/2007 09:00,0,(vau),0.9,,
11/10/2007 09:00,0,(vau),1.2,,
12/10/2007 09:00,0,(vau),0.9,,
13/10/2007 09:00,0,(vau),1,,
14/10/2007 09:00,0,(vau),0.8,,
15/10/2007 09:00,0,(vau),0.7,,
16/10/2007 09:00,0,(vau),0.6,,
17/10/2007 09:00,0,(vau),1,,
18/10/2007 09:00,0,(vau),2,,
19/10/2007 09:00,0,(vau),0.8,,
20/10/2007 09:00,0,(vau),1,,
21/10/2007 09:00,0.3,(vau),1,,
22/10/2007 09:00,0.2,(vau),0.8,,
23/10/2007 09:00,0.2,(vau),1.6,,
24/10/2007 09:00,0.7,(vau),0.7,,
25/10/2007 09:00,0,(vau),1.4,,
26/10/2007 09:00,0.1,(vau),1.1,,
27/10/2007 09:00,0,(vau),1.4,,
28/10/2007 09:00,0,(vau),1.5,,
29/10/2007 09:00,0,(vau),1.3,,
30/10/2007 09:00,0,(vau),3.2,,
31/10/2007 09:00,0,(vau),1.4,,
01/11/2007 09:00,0,(vau),1.3,,
02/11/2007 09:00,0,(vau),0.7,,
03/11/2007 09:00,0,(vau),0.8,,
04/11/2007 09:00,0,(vau),0.9,,
05/11/2007 09:00,0,(vau),0.9,,
06/11/2007 09:00,0,(vau),0.5,,
07/11/2007 09:00,0,(vau),0.9,,
08/11/2007 09:00,0,(vau),0.8,,
09/11/2007 09:00,0,(vau),1.2,,
10/11/2007 09:00,0,(vau),1.5,,
11/11/2007 09:00,0,(vau),1.1,,
12/11/2007 09:00,0,(vau),0.4,,
13/11/2007 09:00,0,(vau),1.6,,
14/11/2007 09:00,0,(vau),1.4,,
15/11/2007 09:00,0,(vau),1.3,,
16/11/2007 09:00,0,(vau),1,,
17/11/2007 09:00,0,(vau),2.3,,
18/11/2007 09:00,0,(vau),0.6,,
19/11/2007 09:00,0,(vau),1.3,,
20/11/2007 09:00,0,(vau),2.6,,
21/11/2007 09:00,0,(vau),0.9,,
22/11/2007 09:00,1,(vau),1,,
23/11/2007 09:00,0,(vau),1.3,,
24/11/2007 09:00,0,(vau),1.8,,
25/11/2007 09:00,0,(vau),1.5,,
26/11/2007 09:00,0,(vau),1.3,,
27/11/2007 09:00,0,(vau),1.1,,
28/11/2007 09:00,0.1,(vau),0.4,,
29/11/2007 09:00,0.4,(vau),1,,
30/11/2007 09:00,0.2,(vau),1.4,,
01/12/2007 09:00,0.1,(vau),0.4,,
02/12/2007 09:00,0.8,(vau),0.9,,
03/12/2007 09:00,0.2,(vau),0.9,,
04/12/2007 09:00,1.4,(vau),1.1,,
05/12/2007 09:00,0.1,(vau),0.7,,
06/12/2007 09:00,0.1,(vau),0.6,,
07/12/2007 09:00,0.2,(vau),2.2,,
08/12/2007 09:00,0.6,(vau),2,,
09/12/2007 09:00,1.6,(vau),1.5,,
10/12/2007 09:00,0,(vau),1.9,,
11/12/2007 09:00,0,(vau),1.3,,
12/12/2007 09:00,0,(vau),0.7,,
13/12/2007 09:00,0,(vau),0.7,,
14/12/2007 09:00,0,(vau),1,,
15/12/2007 09:00,0,(vau),1.5,,
16/12/2007 09:00,0,(vau),1.3,,
17/12/2007 09:00,0,(vau),1.6,,
18/12/2007 09:00,0,(vau),2,,
19/12/2007 09:00,0.9,(vau),4.1,,
20/12/2007 09:00,0,(vau),4.2,,
21/12/2007 09:00,0,(vau),3.1,,
22/12/2007 09:00,0,(vau),1.2,,
23/12/2007 09:00,0,(vau),0.9,,
24/12/2007 09:00,0,(vau),0.6,,
25/12/2007 09:00,0,(vau),0.7,,
26/12/2007 09:00,0,(vau),3.5,,
27/12/2007 09:00,0,(vau),1.3,,
28/12/2007 09:00,0,(vau),1.8,,
29/12/2007 09:00,0,(vau),0.5,,
30/12/2007 09:00,0,(vau),0.5,,
31/12/2007 09:00,0,(vau),0.6,,
01/01/2008 09:00,0,(vau),1.4,,
02/01/2008 09:00,0,(vau),2.7,,
03/01/2008 09:00,0,(vau),2.9,,
04/01/2008 09:00,0,(vau),1.5,,
05/01/2008 09:00,0,(vau),0.9,,
06/01/2008 09:00,1,(vau),1.3,,
07/01/2008 09:00,0.3,(vau),0.2,,
11/01/2008 09:00,0,(vau),2.7,,
12/01/2008 09:00,0,(vau),1.9,,
13/01/2008 09:00,0,(vau),1.6,,
14/01/2008 09:00,0,(vau),1.1,,
15/01/2008 09:00,0,(vau),1.2,,
16/01/2008 09:00,0,(vau),3.2,,
18/01/2008 09:00,0.9,(vau),0.5,,
19/01/2008 09:00,0,(vau),0.7,,
20/01/2008 09:00,0,(vau),1.7,,
21/01/2008 09:00,0,(vau),0.8,,
22/01/2008 09:00,0,(vau),0.9,,
23/01/2008 09:00,0,(vau),0.7,,
24/01/2008 09:00,0,(vau),0.5,,
25/01/2008 09:00,0,(vau),0.9,,
26/01/2008 09:00,0,(vau),2,,
27/01/2008 09:00,0,(vau),0.7,,
28/01/2008 09:00,0,(vau),0.6,,
29/01/2008 09:00,0,(vau),0.4,,
30/01/2008 09:00,0,(vau),1.2,,
31/01/2008 09:00,0,(vau),2.6,,
01/02/2008 09:00,0,(vau),1.6,,
02/02/2008 09:00,2.3,(vau),0.6,,
03/02/2008 09:00,1.5,(vau),1.4,,
04/02/2008 09:00,4.8,(vau),2,,
05/02/2008 09:00,0,(vau),1.1,,
06/02/2008 09:00,0,(vau),1.2,,
07/02/2008 09:00,0,(vau),1,,
08/02/2008 09:00,0,(vau),0.9,,
09/02/2008 09:00,0,(vau),1.5,,
12/02/2008 09:00,0,(vau),2.1,,
13/02/2008 09:00,0,(vau),3.5,,
14/02/2008 09:00,0,(vau),2.2,,
15/02/2008 09:00,0,(vau),1.9,,
16/02/2008 09:00,0,(vau),1.1,,
17/02/2008 09:00,0,(vau),3,,
20/02/2008 09:00,,,1.3,,
21/02/2008 09:00,0,(vau),0.6,,
22/02/2008 09:00,0,(vau),1,,
23/02/2008 09:00,2.7,(vau),1.6,,
24/02/2008 09:00,3.4,(vau),2.6,,
25/02/2008 09:00,13.2,(vau),0.9,,
26/02/2008 09:00,0.1,(vau),0.7,,
27/02/2008 09:00,0,(vau),1.1,,
28/02/2008 09:00,4.7,(vau),0.5,,
29/02/2008 09:00,0,(vau),0.9,,
01/03/2008 09:00,0.1,(vau),2.4,,
02/03/2008 09:00,0,(vau),2.6,,
03/03/2008 09:00,0,(vau),2.9,,
04/03/2008 09:00,0,(vau),2.7,,
06/03/2008 09:00,0,(vau),1.6,,
07/03/2008 09:00,0,(vau),1.2,,
09/03/2008 09:00,,,3.3,,
10/03/2008 09:00,0,(vau),2.6,,
12/03/2008 09:00,0.2,(vau),0.7,,
13/03/2008 09:00,0.1,(vau),1.5,,
14/03/2008 09:00,0,(vau),0.7,,
15/03/2008 09:00,0.4,(vau),1.2,,
16/03/2008 09:00,0,(vau),1.6,,
17/03/2008 09:00,0,(vau),0.5,,
18/03/2008 09:00,3.7,(vau),1,,
19/03/2008 09:00,10.4,(vau),1.3,,
21/03/2008 09:00,0,(vau),1,,
22/03/2008 09:00,0,(vau),4.7,,
26/03/2008 09:00,,,3.7,,
27/03/2008 09:00,0.4,(vau),3.5,,
28/03/2008 09:00,0,(vau),2.6,,
29/03/2008 09:00,0,(vau),2.2,,
30/03/2008 09:00,0.6,(vau),1.4,,
31/03/2008 09:00,0,(vau),1.9,,
02/04/2008 09:00,0,(vau),2,,
03/04/2008 09:00,0,(vau),1.2,,
12/04/2008 09:00,0.1,(vau),2.4,,
13/04/2008 09:00,3.5,(vau),1.2,,
15/04/2008 09:00,0.2,(vau),1.4,,
16/04/2008 09:00,0.1,(vau),1,,
17/04/2008 09:00,8.3,(vau),2.4,,
18/04/2008 09:00,28.6,(vau),3.4,,
19/04/2008 09:00,13.2,(vau),3.1,,
20/04/2008 09:00,7,(vau),2.4,,
21/04/2008 09:00,1.6,(vau),3.2,,
22/04/2008 09:00,0.1,(vau),1.4,,
23/04/2008 09:00,0.3,(vau),1.3,,
24/04/2008 09:00,0,(vau),1.6,,
25/04/2008 09:00,0,(vau),1.3,,
26/04/2008 09:00,0,(vau),0.9,,
27/04/2008 09:00,0,(vau),1.2,,
28/04/2008 09:00,0,(vau),2.6,,
29/04/2008 09:00,0,(vau),2.6,,
30/04/2008 09:00,0.1,(vau),2,,
01/05/2008 09:00,0,(vau),1.3,,
02/05/2008 09:00,0,(vau),1.7,,
03/05/2008 09:00,0,(vau),1.5,,
04/05/2008 09:00,0.1,(vau),1.1,,
05/05/2008 09:00,0,(vau),2.1,,
06/05/2008 09:00,0.2,(vau),2.2,,
07/05/2008 09:00,0,(vau),1.8,,
08/05/2008 09:00,1.7,(vau),1.9,,
09/05/2008 09:00,0.6,(vau),2.3,,
10/05/2008 09:00,9.9,(vau),2.6,,
11/05/2008 09:00,14.9,(vau),5.1,,
12/05/2008 09:00,0.7,(vau),3.4,,
13/05/2008 09:00,0,(vau),1.4,,
14/05/2008 09:00,1.1,(vau),1.5,,
15/05/2008 09:00,0.8,(vau),2.3,,
16/05/2008 09:00,2.2,(vau),0.6,,
17/05/2008 09:00,0.1,(vau),2.1,,
18/05/2008 09:00,2,(vau),2.6,,
19/05/2008 09:00,12.5,(vau),2,,
20/05/2008 09:00,0.1,(vau),1.8,,
21/05/2008 09:00,4.3,(vau),1,,
22/05/2008 09:00,0.3,(vau),1.5,,
23/05/2008 09:00,42,(vau),1.9,,
24/05/2008 09:00,3.9,(vau),1.4,,
